event_type,level,trigger,description,file,line
SystemEvents.CLEANUP,DEBUG,src/muxi/formation/artifacts/extractor.py:258,Cleaned up temporary file: {file_path},src/muxi/formation/artifacts/extractor.py,258
SystemEvents.CLEANUP,DEBUG,src/muxi/formation/artifacts/extractor.py:265,Could not clean up temporary file {file_path}: {e},src/muxi/formation/artifacts/extractor.py,265
SystemEvents.CLEANUP,DEBUG,src/muxi/formation/artifacts/extractor.py:314,Cleaned up empty muxi_artifacts directory,src/muxi/formation/artifacts/extractor.py,314
SystemEvents.CLEANUP,ERROR,src/muxi/formation/formation.py:3055,FORMATION KILLED - EMERGENCY EXIT WITH CODE {code},src/muxi/formation/formation.py,3055
SystemEvents.CLEANUP,INFO,src/muxi/formation/formation.py:2741,Database engine disposed during Formation shutdown,src/muxi/formation/formation.py,2741
SystemEvents.CLEANUP,INFO,src/muxi/formation/formation.py:3303,Stopping Formation API server during formation cleanup,src/muxi/formation/formation.py,3303
SystemEvents.CLEANUP,INFO,src/muxi/formation/server/server.py:237,Formation server shutting down - draining connections,src/muxi/formation/server/server.py,237
SystemEvents.CLEANUP,INFO,src/muxi/formation/server/server.py:251,Waiting for {len(self._active_connections)} active connections to complete,src/muxi/formation/server/server.py,251
SystemEvents.CLEANUP,INFO,src/muxi/formation/server/server.py:284,All connections drained successfully,src/muxi/formation/server/server.py,284
SystemEvents.CLEANUP,INFO,src/muxi/formation/server/server.py:608,"Received signal {sig_num}, initiating graceful shutdown",src/muxi/formation/server/server.py,608
SystemEvents.CLEANUP,INFO,src/muxi/formation/server/server.py:629,"Received signal {sig_num}, initiating shutdown",src/muxi/formation/server/server.py,629
SystemEvents.CLEANUP,INFO,src/muxi/formation/server/server.py:673,Stopping Formation API server,src/muxi/formation/server/server.py,673
SystemEvents.CLEANUP,INFO,src/muxi/formation/server/server.py:710,Formation API server stopped successfully,src/muxi/formation/server/server.py,710
SystemEvents.CLEANUP,INFO,src/muxi/utils/run_formation.py:83,Shutting down formation due to keyboard interrupt...,src/muxi/utils/run_formation.py,83
SystemEvents.CLEANUP,INFO,src/muxi/utils/run_formation.py:225,Formation stopped successfully,src/muxi/utils/run_formation.py,225
SystemEvents.CLEANUP,WARNING,src/muxi/formation/formation.py:3321,Error stopping Formation API server during cleanup: {e},src/muxi/formation/formation.py,3321
SystemEvents.CLEANUP,WARNING,src/muxi/formation/server/server.py:272,Shutdown timeout reached - {remaining_connections} connections still active,src/muxi/formation/server/server.py,272
SystemEvents.CLEANUP,WARNING,src/muxi/formation/server/server.py:694,"Server shutdown timed out after 30 seconds, forcing cancellation",src/muxi/formation/server/server.py,694
SystemEvents.COMPONENT_INITIALIZATION_FAILED,WARNING,src/muxi/formation/overlord/a2a_coordinator.py:77,A2A filtering enabled but missing dependencies,src/muxi/formation/overlord/a2a_coordinator.py,77
SystemEvents.CONFIG_FORMATION_LOADED,DEBUG,src/muxi/formation/initialization.py:761,Processing {len(formation._agents_config)} agents from configuration,src/muxi/formation/initialization.py,761
SystemEvents.CONFIG_FORMATION_LOADED,DEBUG,src/muxi/formation/overlord/overlord.py:1441,Starting agent loading from formation,src/muxi/formation/overlord/overlord.py,1441
SystemEvents.CONFIG_FORMATION_LOADED,DEBUG,src/muxi/formation/overlord/overlord.py:1451,Found {len(agents_config)} agents in formation configuration,src/muxi/formation/overlord/overlord.py,1451
SystemEvents.CONFIG_FORMATION_LOADED,INFO,src/muxi/formation/config/document_processing.py:32,Using document model from formation config,src/muxi/formation/config/document_processing.py,32
SystemEvents.CONFIG_FORMATION_LOADED,INFO,src/muxi/formation/config/document_processing.py:40,Using default document model configuration,src/muxi/formation/config/document_processing.py,40
SystemEvents.CONFIG_FORMATION_LOADED,INFO,src/muxi/formation/initialization.py:770,No agents configured in formation,src/muxi/formation/initialization.py,770
SystemEvents.CONFIG_FORMATION_LOADED,INFO,src/muxi/formation/initialization.py:818,Processed {processed_count} agent configurations,src/muxi/formation/initialization.py,818
SystemEvents.CONFIG_FORMATION_LOADED,INFO,src/muxi/formation/overlord/overlord.py:1460,No agents configured in formation,src/muxi/formation/overlord/overlord.py,1460
SystemEvents.CONFIG_FORMATION_LOADED,INFO,src/muxi/formation/overlord/overlord.py:1517,Loaded {loaded_count} agents from formation configuration,src/muxi/formation/overlord/overlord.py,1517
SystemEvents.CONFIG_FORMATION_LOADED,INFO,src/muxi/formation/overlord/overlord.py:1621,Set muxi-generalist as default fallback agent,src/muxi/formation/overlord/overlord.py,1621
SystemEvents.CONFIG_FORMATION_LOADED,INFO,src/muxi/formation/server/routes/admin/secrets.py:120,Secret '{secret.key}' created successfully,src/muxi/formation/server/routes/admin/secrets.py,120
SystemEvents.CONFIG_FORMATION_LOADED,INFO,src/muxi/formation/server/routes/admin/secrets.py:167,Secret '{key}' updated successfully,src/muxi/formation/server/routes/admin/secrets.py,167
SystemEvents.CONFIG_FORMATION_LOADED,INFO,src/muxi/formation/server/routes/admin/secrets.py:224,Secret '{key}' deleted successfully,src/muxi/formation/server/routes/admin/secrets.py,224
SystemEvents.CREDENTIAL_CONFIGURED,DEBUG,src/muxi/services/llm/llm.py:701,API key configured for provider {provider},src/muxi/services/llm/llm.py,701
SystemEvents.CREDENTIAL_UPDATE,INFO,src/muxi/formation/overlord/overlord.py:9368,Successfully stored {service} credentials for user,src/muxi/formation/overlord/overlord.py,9368
SystemEvents.CRON_EXPRESSION_FIXED,INFO,src/muxi/services/scheduler/parser.py:864,Fixed invalid cron expression from LLM,src/muxi/services/scheduler/parser.py,864
SystemEvents.CROSS_REFERENCES_LOADED,DEBUG,src/muxi/formation/documents/workflow/cross_reference_manager.py:290,Loaded {len(self._references)} document cross-references from storage,src/muxi/formation/documents/workflow/cross_reference_manager.py,290
SystemEvents.CROSS_REFERENCE_ADDED,DEBUG,src/muxi/formation/documents/workflow/cross_reference_manager.py:195,Added cross-reference {reference_id} from {source_document_id} to {target_document_id},src/muxi/formation/documents/workflow/cross_reference_manager.py,195
SystemEvents.CROSS_REFERENCE_MANAGER_INITIALIZED,DEBUG,src/muxi/formation/documents/workflow/cross_reference_manager.py:103,Cross-reference manager initialized with storage at {self.storage_path},src/muxi/formation/documents/workflow/cross_reference_manager.py,103
SystemEvents.DATABASE_MANAGER_INITIALIZED,INFO,src/muxi/services/db.py:152,Database manager initialized with {self.database_type} (async support enabled),src/muxi/services/db.py,152
SystemEvents.DATABASE_TABLES_CREATED,INFO,src/muxi/formation/initialization.py:471,All database tables created successfully,src/muxi/formation/initialization.py,471
SystemEvents.DATABASE_TABLES_CREATED,INFO,src/muxi/services/db.py:400,Database tables created successfully,src/muxi/services/db.py,400
SystemEvents.DATABASE_TABLES_CREATED,INFO,src/muxi/services/db.py:450,Database tables created successfully (async),src/muxi/services/db.py,450
SystemEvents.DATABASE_TYPE_FALLBACK,WARNING,src/muxi/services/db.py:214,"Unknown database scheme '{scheme}', falling back to SQLite",src/muxi/services/db.py,214
SystemEvents.DOCUMENT_PROCESSING_FAILED,ERROR,src/muxi/formation/documents/experience/summarizer.py:95,Failed to summarize document,src/muxi/formation/documents/experience/summarizer.py,95
SystemEvents.DOCUMENT_PROCESSING_FAILED,ERROR,src/muxi/formation/documents/experience/summarizer.py:146,Failed to summarize individual document in batch,src/muxi/formation/documents/experience/summarizer.py,146
SystemEvents.DOCUMENT_PROCESSING_FAILED,ERROR,src/muxi/formation/documents/experience/summarizer.py:347,Failed to generate cross-document insights,src/muxi/formation/documents/experience/summarizer.py,347
SystemEvents.DOCUMENT_PROCESSING_FAILED,ERROR,src/muxi/formation/documents/experience/summarizer.py:374,Failed to summarize content batch {batch_id},src/muxi/formation/documents/experience/summarizer.py,374
SystemEvents.DOCUMENT_PROCESSING_FAILED,ERROR,src/muxi/formation/documents/workflow/workflow_integrator.py:181,Failed to generate tasks for document category {category},src/muxi/formation/documents/workflow/workflow_integrator.py,181
SystemEvents.DOCUMENT_PROCESSING_FAILED,ERROR,src/muxi/formation/documents/workflow/workflow_integrator.py:266,Failed to enrich workflow with document insights,src/muxi/formation/documents/workflow/workflow_integrator.py,266
SystemEvents.DOCUMENT_PROCESSING_FAILED,ERROR,src/muxi/formation/documents/workflow/workflow_integrator.py:316,Failed to generate follow-up suggestions for document,src/muxi/formation/documents/workflow/workflow_integrator.py,316
SystemEvents.DOCUMENT_PROCESSING_FAILED,ERROR,src/muxi/formation/documents/workflow/workflow_integrator.py:354,Failed to generate {category} tasks for document,src/muxi/formation/documents/workflow/workflow_integrator.py,354
SystemEvents.DOCUMENT_PROCESSING_FAILED,ERROR,src/muxi/formation/overlord/overlord.py:3939,Document processing failed during upload phase,src/muxi/formation/overlord/overlord.py,3939
SystemEvents.DOCUMENT_PROCESSING_FAILED,ERROR,src/muxi/formation/overlord/overlord.py:4179,"Failed to process document '{attachment.get('filename', 'unknown')}'",src/muxi/formation/overlord/overlord.py,4179
SystemEvents.DOCUMENT_PROCESSING_FAILED,ERROR,src/muxi/formation/overlord/overlord.py:4224,Failed to generate document acknowledgment,src/muxi/formation/overlord/overlord.py,4224
SystemEvents.DOCUMENT_PROCESSING_FAILED,ERROR,src/muxi/formation/overlord/overlord.py:4311,Failed to integrate documents into workflow,src/muxi/formation/overlord/overlord.py,4311
SystemEvents.ERROR,ERROR,src/muxi/formation/server/routes/health.py:35,Error checking formation health: {str(e)},src/muxi/formation/server/routes/health.py,35
SystemEvents.EXTENSION_FAILED,DEBUG,src/muxi/formation/credentials/handler.py:900,"LLM help generation failed, using inline fallback: {e}",src/muxi/formation/credentials/handler.py,900
SystemEvents.EXTENSION_FAILED,DEBUG,src/muxi/formation/workflow/decomposer.py:385,Failed to serialize context for decomposition: {str(e)},src/muxi/formation/workflow/decomposer.py,385
SystemEvents.EXTENSION_FAILED,ERROR,src/muxi/formation/overlord/overlord.py:2692,"Could not initialize any extraction model, disabling auto-extraction",src/muxi/formation/overlord/overlord.py,2692
SystemEvents.EXTENSION_FAILED,ERROR,src/muxi/services/memory/extractor.py:263,Memory extractor failed to generate extraction response from model,src/muxi/services/memory/extractor.py,263
SystemEvents.EXTENSION_FAILED,ERROR,src/muxi/services/memory/extractor.py:590,Failed to store extracted memory in long-term memory: {str(e)},src/muxi/services/memory/extractor.py,590
SystemEvents.EXTENSION_FAILED,WARNING,src/muxi/formation/credentials/resolver.py:128,Failed to parse credential JSON for {credentials[0].name}: {str(e)},src/muxi/formation/credentials/resolver.py,128
SystemEvents.EXTENSION_FAILED,WARNING,src/muxi/formation/credentials/resolver.py:154,Failed to parse credential JSON for {cred.name}: {str(e)},src/muxi/formation/credentials/resolver.py,154
SystemEvents.EXTENSION_FAILED,WARNING,src/muxi/formation/overlord/overlord.py:2633,"Failed to initialize extraction model, will try fallback: {str(e)}",src/muxi/formation/overlord/overlord.py,2633
SystemEvents.EXTENSION_LISTED,DEBUG,src/muxi/extensions/base.py:209,NO DESCRIPTION,src/muxi/extensions/base.py,209
SystemEvents.EXTENSION_LISTING_FAILED,ERROR,src/muxi/extensions/base.py:178,Extension lookup failed for name: {name}: {str(e)},src/muxi/extensions/base.py,178
SystemEvents.EXTENSION_LISTING_FAILED,ERROR,src/muxi/extensions/base.py:225,Extension listing failed: {str(e)},src/muxi/extensions/base.py,225
SystemEvents.EXTENSION_LOADED,ERROR,src/muxi/extensions/base.py:103,NO DESCRIPTION,src/muxi/extensions/base.py,103
SystemEvents.EXTENSION_LOADED,ERROR,src/muxi/extensions/base.py:140,NO DESCRIPTION,src/muxi/extensions/base.py,140
SystemEvents.EXTENSION_LOADED,ERROR,src/muxi/extensions/base.py:256,NO DESCRIPTION,src/muxi/extensions/base.py,256
SystemEvents.EXTENSION_LOADED,ERROR,src/muxi/extensions/base.py:276,NO DESCRIPTION,src/muxi/extensions/base.py,276
SystemEvents.EXTENSION_LOADED,INFO,src/muxi/extensions/base.py:123,Extension registration completed for {extension_cls.__name__},src/muxi/extensions/base.py,123
SystemEvents.FILE_OPERATION_FAILED,WARNING,src/muxi/formation/server/routes/admin/agents.py:204,"Failed to delete agent file for '{agent_id}', but agent was removed from config",src/muxi/formation/server/routes/admin/agents.py,204
SystemEvents.KNOWLEDGE_SOURCE_FAILED,ERROR,src/muxi/formation/agents/knowledge/base.py:463,Error processing knowledge file,src/muxi/formation/agents/knowledge/base.py,463
SystemEvents.KNOWLEDGE_SOURCE_FAILED,ERROR,src/muxi/formation/agents/knowledge/handler.py:475,Failed to add knowledge source,src/muxi/formation/agents/knowledge/handler.py,475
SystemEvents.KNOWLEDGE_SOURCE_FAILED,ERROR,src/muxi/formation/agents/knowledge/handler.py:900,Failed to add knowledge file,src/muxi/formation/agents/knowledge/handler.py,900
SystemEvents.KNOWLEDGE_SOURCE_FAILED,ERROR,src/muxi/formation/agents/knowledge/handler.py:961,Failed to remove knowledge file,src/muxi/formation/agents/knowledge/handler.py,961
SystemEvents.KNOWLEDGE_SOURCE_FAILED,ERROR,src/muxi/formation/agents/knowledge/handler.py:1220,Failed to load knowledge source from config,src/muxi/formation/agents/knowledge/handler.py,1220
SystemEvents.KNOWLEDGE_SOURCE_LOADED,DEBUG,src/muxi/formation/agents/knowledge/handler.py:321,Loading embeddings from cache,src/muxi/formation/agents/knowledge/handler.py,321
SystemEvents.KNOWLEDGE_SOURCE_LOADED,DEBUG,src/muxi/formation/agents/knowledge/handler.py:356,Cache miss - generating new embeddings,src/muxi/formation/agents/knowledge/handler.py,356
SystemEvents.KNOWLEDGE_SOURCE_LOADED,DEBUG,src/muxi/formation/agents/knowledge/handler.py:784,Knowledge file already processed and unchanged (same MD5 hash),src/muxi/formation/agents/knowledge/handler.py,784
SystemEvents.KNOWLEDGE_SOURCE_LOADED,DEBUG,src/muxi/formation/agents/knowledge/handler.py:1058,Embeddings removed from memory,src/muxi/formation/agents/knowledge/handler.py,1058
SystemEvents.KNOWLEDGE_SOURCE_LOADED,DEBUG,src/muxi/formation/agents/knowledge/handler.py:1157,Knowledge source unchanged - using cache,src/muxi/formation/agents/knowledge/handler.py,1157
SystemEvents.KNOWLEDGE_SOURCE_LOADED,INFO,src/muxi/formation/agents/knowledge/base.py:451,Processed knowledge file into {len(document_chunks)} chunks,src/muxi/formation/agents/knowledge/base.py,451
SystemEvents.KNOWLEDGE_SOURCE_LOADED,INFO,src/muxi/formation/agents/knowledge/handler.py:347,Successfully loaded embeddings from cache,src/muxi/formation/agents/knowledge/handler.py,347
SystemEvents.KNOWLEDGE_SOURCE_LOADED,INFO,src/muxi/formation/agents/knowledge/handler.py:444,Successfully processed knowledge source,src/muxi/formation/agents/knowledge/handler.py,444
SystemEvents.KNOWLEDGE_SOURCE_LOADED,INFO,src/muxi/formation/agents/knowledge/handler.py:755,Starting knowledge file addition with hybrid architecture,src/muxi/formation/agents/knowledge/handler.py,755
SystemEvents.KNOWLEDGE_SOURCE_LOADED,INFO,src/muxi/formation/agents/knowledge/handler.py:873,Knowledge file added successfully with hybrid architecture,src/muxi/formation/agents/knowledge/handler.py,873
SystemEvents.KNOWLEDGE_SOURCE_LOADED,INFO,src/muxi/formation/agents/knowledge/handler.py:922,Starting knowledge file removal with hybrid architecture,src/muxi/formation/agents/knowledge/handler.py,922
SystemEvents.KNOWLEDGE_SOURCE_LOADED,INFO,src/muxi/formation/agents/knowledge/handler.py:937,Knowledge file removed successfully with hybrid architecture,src/muxi/formation/agents/knowledge/handler.py,937
SystemEvents.KNOWLEDGE_SOURCE_LOADED,INFO,src/muxi/formation/agents/knowledge/handler.py:1026,Removing deleted knowledge source,src/muxi/formation/agents/knowledge/handler.py,1026
SystemEvents.KNOWLEDGE_SOURCE_LOADED,INFO,src/muxi/formation/agents/knowledge/handler.py:1067,Cleaned up deleted knowledge source,src/muxi/formation/agents/knowledge/handler.py,1067
SystemEvents.KNOWLEDGE_SOURCE_LOADED,INFO,src/muxi/formation/agents/knowledge/handler.py:1095,Deleted sources cleanup completed,src/muxi/formation/agents/knowledge/handler.py,1095
SystemEvents.KNOWLEDGE_SOURCE_LOADED,INFO,src/muxi/formation/agents/knowledge/handler.py:1180,Knowledge source changed - regenerating embeddings,src/muxi/formation/agents/knowledge/handler.py,1180
SystemEvents.KNOWLEDGE_SOURCE_LOADED,INFO,src/muxi/formation/agents/knowledge/handler.py:1203,New knowledge source - generating embeddings,src/muxi/formation/agents/knowledge/handler.py,1203
SystemEvents.KNOWLEDGE_SOURCE_LOADED,WARNING,src/muxi/formation/agents/knowledge/handler.py:289,"No embedding function provided, content processing skipped",src/muxi/formation/agents/knowledge/handler.py,289
SystemEvents.KNOWLEDGE_SOURCE_LOADED,WARNING,src/muxi/formation/agents/knowledge/handler.py:950,Knowledge file not found for removal,src/muxi/formation/agents/knowledge/handler.py,950
SystemEvents.LLM_CACHE_CLEARED,DEBUG,src/muxi/services/llm/llm.py:1824,LLM response cache cleared,src/muxi/services/llm/llm.py,1824
SystemEvents.LLM_CACHE_CONFIGURED,DEBUG,src/muxi/services/llm/llm.py:1836,Cache TTL set to {ttl} seconds,src/muxi/services/llm/llm.py,1836
SystemEvents.LLM_INITIALIZED,DEBUG,src/muxi/services/llm/llm.py:795,Initialized LLM with {self.model_name},src/muxi/services/llm/llm.py,795
SystemEvents.LLM_STATISTICS_RESET,INFO,src/muxi/services/llm/llm.py:1897,LLM statistics and circuit breakers reset,src/muxi/services/llm/llm.py,1897
SystemEvents.MCP_ALL_REQUESTS_CANCELLED,INFO,src/muxi/services/mcp/handler.py:460,Cancelled {cancelled_count} pending requests for server '{self.name}',src/muxi/services/mcp/handler.py,460
SystemEvents.MCP_MESSAGE_CANCELLED,INFO,src/muxi/services/mcp/handler.py:357,MCP request '{method}' was cancelled for server '{self.name}',src/muxi/services/mcp/handler.py,357
SystemEvents.MCP_MESSAGE_FAILED,ERROR,src/muxi/services/mcp/handler.py:380,MCP message '{method}' failed for server '{self.name}': {str(e)},src/muxi/services/mcp/handler.py,380
SystemEvents.MCP_MESSAGE_RECEIVED,DEBUG,src/muxi/services/mcp/handler.py:333,Received MCP response for '{method}' from server '{self.name}',src/muxi/services/mcp/handler.py,333
SystemEvents.MCP_MESSAGE_SENT,DEBUG,src/muxi/services/mcp/handler.py:297,Sending MCP message '{method}' to server '{self.name}',src/muxi/services/mcp/handler.py,297
SystemEvents.MCP_OVERLORD_REQUEST_CANCELLED,DEBUG,src/muxi/services/mcp/handler.py:547,NO DESCRIPTION,src/muxi/services/mcp/handler.py,547
SystemEvents.MCP_REQUEST_CANCELLED,INFO,src/muxi/services/mcp/handler.py:502,Cancelled request {tracking_id} on server '{self.name}',src/muxi/services/mcp/handler.py,502
SystemEvents.MCP_RETRY_ATTEMPTED,INFO,src/muxi/services/mcp/reconnection.py:318,"Retry {attempt}/{config.max_retries} after error, retrying in {delay:.2f}s",src/muxi/services/mcp/reconnection.py,318
SystemEvents.MCP_SERVER_CONNECTED,INFO,src/muxi/services/mcp/handler.py:153,Successfully connected to MCP server '{self.name}',src/muxi/services/mcp/handler.py,153
SystemEvents.MCP_SERVER_CONNECTED,INFO,src/muxi/services/mcp/transports/http_sse.py:85,Connected successfully to {self.url},src/muxi/services/mcp/transports/http_sse.py,85
SystemEvents.MCP_SERVER_CONNECTED,INFO,src/muxi/services/mcp/transports/streamable.py:138,Connected successfully to {self.url},src/muxi/services/mcp/transports/streamable.py,138
SystemEvents.MCP_SERVER_CONNECTING,DEBUG,src/muxi/services/mcp/transports/factory.py:146,Trying to connect to {url},src/muxi/services/mcp/transports/factory.py,146
SystemEvents.MCP_SERVER_CONNECTING,INFO,src/muxi/services/mcp/handler.py:122,Connecting to MCP server '{self.name}',src/muxi/services/mcp/handler.py,122
SystemEvents.MCP_SERVER_CONNECTION_FAILED,ERROR,src/muxi/services/mcp/handler.py:168,Failed to connect to MCP server '{self.name}': {str(e)},src/muxi/services/mcp/handler.py,168
SystemEvents.MCP_SERVER_CONNECTION_FAILED,ERROR,src/muxi/services/mcp/transports/factory.py:211,SSE test failed for {url}: {e},src/muxi/services/mcp/transports/factory.py,211
SystemEvents.MCP_SERVER_CONNECTION_FAILED,ERROR,src/muxi/services/mcp/transports/http_sse.py:94,Connection failed: {e},src/muxi/services/mcp/transports/http_sse.py,94
SystemEvents.MCP_SERVER_CONNECTION_FAILED,ERROR,src/muxi/services/mcp/transports/streamable.py:147,Connection failed: {e},src/muxi/services/mcp/transports/streamable.py,147
SystemEvents.MCP_SERVER_CONNECTION_LOST,WARNING,src/muxi/services/mcp/service.py:1314,Connection lost to MCP server: {server_id},src/muxi/services/mcp/service.py,1314
SystemEvents.MCP_SERVER_DISCONNECTED,ERROR,src/muxi/services/mcp/service.py:1090,NO DESCRIPTION,src/muxi/services/mcp/service.py,1090
SystemEvents.MCP_SERVER_DISCONNECTED,INFO,src/muxi/formation/formation.py:2723,All MCP servers disconnected during Formation shutdown,src/muxi/formation/formation.py,2723
SystemEvents.MCP_SERVER_DISCONNECTED,INFO,src/muxi/services/mcp/handler.py:201,Disconnected from MCP server '{self.name}',src/muxi/services/mcp/handler.py,201
SystemEvents.MCP_SERVER_DISCONNECTED,INFO,src/muxi/services/mcp/service.py:1080,Unregistered MCP server: {server_id},src/muxi/services/mcp/service.py,1080
SystemEvents.MCP_SERVER_DISCONNECTED,INFO,src/muxi/services/mcp/service.py:1546,Disconnected MCP server during shutdown: {server_id},src/muxi/services/mcp/service.py,1546
SystemEvents.MCP_SERVER_DISCONNECTION_FAILED,ERROR,src/muxi/services/mcp/handler.py:216,Failed to disconnect from MCP server '{self.name}': {str(e)},src/muxi/services/mcp/handler.py,216
SystemEvents.MCP_SERVER_DISCONNECTION_FAILED,ERROR,src/muxi/services/mcp/service.py:1557,Failed to disconnect MCP server during shutdown: {server_id},src/muxi/services/mcp/service.py,1557
SystemEvents.MCP_SERVER_MAPPING_FAILED,WARNING,src/muxi/services/mcp/handler.py:922,NO DESCRIPTION,src/muxi/services/mcp/handler.py,922
SystemEvents.MCP_SERVER_MAPPING_INCONSISTENT,ERROR,src/muxi/services/mcp/handler.py:973,Inconsistent server mapping: name '{server_name}' -> ID '{server_id}',src/muxi/services/mcp/handler.py,973
SystemEvents.MCP_SERVER_OPERATIONS_CANCELLED,DEBUG,src/muxi/services/mcp/handler.py:1038,NO DESCRIPTION,src/muxi/services/mcp/handler.py,1038
SystemEvents.MCP_SERVER_RECONNECTED,INFO,src/muxi/services/mcp/reconnect_handler.py:295,Successfully reconnected to MCP server '{server_name}',src/muxi/services/mcp/reconnect_handler.py,295
SystemEvents.MCP_SERVER_RECONNECTING,INFO,src/muxi/services/mcp/reconnect_handler.py:276,Attempting to reconnect to MCP server '{server_name}',src/muxi/services/mcp/reconnect_handler.py,276
SystemEvents.MCP_SERVER_RECONNECTING,WARNING,src/muxi/services/mcp/handler.py:664,Reconnecting to existing MCP server '{name}',src/muxi/services/mcp/handler.py,664
SystemEvents.MCP_SERVER_REGISTERED,INFO,src/muxi/formation/formation.py:2343,MCP server registered: {server_id},src/muxi/formation/formation.py,2343
SystemEvents.MCP_SERVER_REGISTERED,INFO,src/muxi/services/mcp/handler.py:694,Successfully registered MCP server '{name}' (total: {len(self.servers)}),src/muxi/services/mcp/handler.py,694
SystemEvents.MCP_SERVER_REGISTRATION_COMPLETED,INFO,src/muxi/formation/formation.py:1544,Built-in MCP server added to configuration: {mcp_name},src/muxi/formation/formation.py,1544
SystemEvents.MCP_SERVER_REGISTRATION_COMPLETED,INFO,src/muxi/formation/formation.py:2565,Formation has MCP servers - automatically enabled exit error suppression,src/muxi/formation/formation.py,2565
SystemEvents.MCP_SERVER_REGISTRATION_COMPLETED,INFO,src/muxi/formation/overlord/overlord.py:1855,MCP server {server_id} registered for agent {agent_id},src/muxi/formation/overlord/overlord.py,1855
SystemEvents.MCP_SERVER_REGISTRATION_COMPLETED,INFO,src/muxi/services/mcp/service.py:250,MCP server registered: {server_id},src/muxi/services/mcp/service.py,250
SystemEvents.MCP_SERVER_REGISTRATION_COMPLETED,INFO,src/muxi/services/mcp/service.py:941,"MCP server registration completed (tools discovered, connection closed): {server_id}",src/muxi/services/mcp/service.py,941
SystemEvents.MCP_SERVER_REGISTRATION_COMPLETED,WARNING,src/muxi/formation/formation.py:2449,NO DESCRIPTION,src/muxi/formation/formation.py,2449
SystemEvents.MCP_SERVER_REGISTRATION_FAILED,ERROR,src/muxi/formation/overlord/mcp_coordinator.py:385,MCP server '{server_id}' registration failed due to secret interpolation error,src/muxi/formation/overlord/mcp_coordinator.py,385
SystemEvents.MCP_SERVER_REGISTRATION_FAILED,ERROR,src/muxi/formation/overlord/overlord.py:1876,Cannot start formation: MCP server '{server_id}' failed for agent '{agent_id}',src/muxi/formation/overlord/overlord.py,1876
SystemEvents.MCP_SERVER_REGISTRATION_FAILED,ERROR,src/muxi/services/mcp/handler.py:707,Failed to register MCP server '{name}': {str(e)},src/muxi/services/mcp/handler.py,707
SystemEvents.MCP_SERVER_REGISTRATION_FAILED,ERROR,src/muxi/services/mcp/service.py:961,MCP server registration failed: {server_id} - {e},src/muxi/services/mcp/service.py,961
SystemEvents.MCP_SERVER_REGISTRATION_FAILED,WARNING,src/muxi/formation/formation.py:1520,Built-in MCP script not found: {mcp_path},src/muxi/formation/formation.py,1520
SystemEvents.MCP_SERVER_REGISTRATION_FAILED,WARNING,src/muxi/formation/formation.py:2218,Invalid MCP server config: {server_id},src/muxi/formation/formation.py,2218
SystemEvents.MCP_SERVER_REGISTRATION_FAILED,WARNING,src/muxi/formation/formation.py:2367,MCP server '{server_id}' unavailable: {error_msg},src/muxi/formation/formation.py,2367
SystemEvents.MCP_SERVER_REGISTRATION_FAILED,WARNING,src/muxi/formation/formation.py:2398,Invalid MCP server configuration: {str(e)},src/muxi/formation/formation.py,2398
SystemEvents.MCP_SERVER_REGISTRATION_FAILED,WARNING,src/muxi/formation/formation.py:2425,Unexpected error registering MCP server '{server_id}': {error_msg},src/muxi/formation/formation.py,2425
SystemEvents.MCP_SERVER_REGISTRATION_FAILED,WARNING,src/muxi/formation/initialization.py:560,MCP registration partially failed but formation continues: {str(mcp_error)},src/muxi/formation/initialization.py,560
SystemEvents.MCP_SERVER_REGISTRATION_STARTED,INFO,src/muxi/formation/formation.py:2176,Registering {len(self._mcp_servers)} MCP servers in Formation,src/muxi/formation/formation.py,2176
SystemEvents.MCP_SERVER_REGISTRATION_STARTED,INFO,src/muxi/formation/formation.py:2301,Registered in user credential server registry,src/muxi/formation/formation.py,2301
SystemEvents.MCP_SERVER_REGISTRATION_STARTED,INFO,src/muxi/formation/formation.py:2314,Using formation secrets for initial connection,src/muxi/formation/formation.py,2314
SystemEvents.MCP_SERVER_REGISTRATION_STARTED,INFO,src/muxi/formation/overlord/overlord.py:1770,Registering {len(mcp_servers)} MCP servers for agent {agent_id},src/muxi/formation/overlord/overlord.py,1770
SystemEvents.MCP_SERVER_UNREGISTERED,INFO,src/muxi/services/mcp/handler.py:744,Unregistered MCP server '{name}' (remaining: {len(self.servers)}),src/muxi/services/mcp/handler.py,744
SystemEvents.MCP_SERVER_UNREGISTRATION_FAILED,ERROR,src/muxi/services/mcp/handler.py:758,Failed to unregister MCP server '{name}': {str(e)},src/muxi/services/mcp/handler.py,758
SystemEvents.MCP_TOOL_DISCOVERY_COMPLETED,INFO,src/muxi/formation/overlord/mcp_coordinator.py:479,MCP tool discovery completed for server '{server_id}',src/muxi/formation/overlord/mcp_coordinator.py,479
SystemEvents.MCP_TOOL_DISCOVERY_COMPLETED,WARNING,src/muxi/services/mcp/service.py:890,NO DESCRIPTION,src/muxi/services/mcp/service.py,890
SystemEvents.MCP_TOOL_FALLBACK_USED,WARNING,src/muxi/services/mcp/handler.py:938,"Tool '{tool_name}' not found in registry, using fallback to first connected server",src/muxi/services/mcp/handler.py,938
